0.190000	0.000054	0.000080	4.999446	0.057148	-2.549078	4.301247	-2.450409	-4.358085	7.014221	7.127502	-7.127590	7.013822	-7.013681	-7.127737	7.127827	-7.013719	9.961272	5.057113	-0.066476	11.999606
0.200000	0.000060	0.000089	4.999388	0.060163	-2.551646	4.299707	-2.447787	-4.359528	7.011237	7.130442	-7.130540	7.010796	-7.010640	-7.130702	7.130802	-7.010683	9.959196	5.060125	-0.069974	11.999565
0.210000	0.000066	0.000097	4.999327	0.063179	-2.554212	4.298165	-2.445164	-4.360968	7.008254	7.133379	-7.133487	7.007768	-7.007597	-7.133666	7.133775	-7.007644	9.957115	5.063137	-0.073471	11.999521
0.220000	0.000072	0.000107	4.999263	0.066196	-2.556777	4.296621	-2.442540	-4.362405	7.005272	7.136314	-7.136432	7.004740	-7.004553	-7.136627	7.136747	-7.004604	9.955031	5.066150	-0.076968	11.999476
0.230000	0.000079	0.000117	4.999196	0.069214	-2.559340	4.295076	-2.439915	-4.363839	7.002290	7.139245	-7.139374	7.001710	-7.001506	-7.139587	7.139718	-7.001562	9.952943	5.069164	-0.080465	11.999428
0.240000	0.000086	0.000127	4.999126	0.072232	-2.561902	4.293528	-2.437288	-4.365271	6.999309	7.142174	-7.142313	6.998679	-6.998457	-7.142545	7.142687	-6.998518	9.950851	5.072178	-0.083962	11.999378
0.250000	0.000093	0.000137	4.999053	0.075251	-2.564462	4.291978	-2.434660	-4.366699	6.996329	7.145099	-7.145250	6.995647	-6.995406	-7.145502	7.145655	-6.995472	9.948755	5.075193	-0.087459	11.999327
0.260000	0.000100	0.000148	4.998977	0.078271	-2.567021	4.290426	-2.432032	-4.368125	6.993350	7.148022	-7.148185	6.992613	-6.992353	-7.148456	7.148622	-6.992424	9.946656	5.078208	-0.090956	11.999273
0.270000	0.000108	0.000160	4.998899	0.081292	-2.569578	4.288872	-2.429402	-4.369548	6.990372	7.150941	-7.151117	6.989578	-6.989298	-7.151409	7.151588	-6.989375	9.944553	5.081224	-0.094452	11.999217
0.280000	0.000116	0.000171	4.998817	0.084314	-2.572134	4.287316	-2.426770	-4.370967	6.987394	7.153858	-7.154046	6.986542	-6.986241	-7.154360	7.154552	-6.986324	9.942445	5.084240	-0.097949	11.999159
0.290000	0.000124	0.000184	4.998733	0.087336	-2.574688	4.285759	-2.424138	-4.372384	6.984418	7.156772	-7.156973	6.983505	-6.983183	-7.157310	7.157515	-6.983271	9.940335	5.087257	-0.101445	11.999099
0.300000	0.000133	0.000196	4.998645	0.090359	-2.577240	4.284199	-2.421504	-4.373799	6.981442	7.159682	-7.159898	6.980466	-6.980122	-7.160257	7.160477	-6.980216	9.938220	5.090274	-0.104941	11.999037
0.310000	0.000142	0.000210	4.998555	0.093382	-2.579792	4.282637	-2.418870	-4.375210	6.978467	7.162590	-7.162820	6.977426	-6.977059	-7.163203	7.163438	-6.977159	9.936101	5.093292	-0.108437	11.998972
0.320000	0.000151	0.000223	4.998462	0.096407	-2.582341	4.281074	-2.416234	-4.376618	6.975492	7.165495	-7.165739	6.974385	-6.973994	-7.166147	7.166397	-6.974100	9.933979	5.096311	-0.111932	11.998906
0.330000	0.000160	0.000237	4.998365	0.099432	-2.584889	4.279508	-2.413597	-4.378024	6.972519	7.168396	-7.168656	6.971342	-6.970927	-7.169090	7.169355	-6.971040	9.931853	5.099330	-0.115428	11.998838
0.340000	0.000170	0.000251	4.998266	0.102458	-2.587436	4.277940	-2.410959	-4.379426	6.969546	7.171295	-7.171570	6.968298	-6.967858	-7.172030	7.172311	-6.967978	9.929723	5.102350	-0.118924	11.998767
0.350000	0.000180	0.000266	4.998164	0.105484	-2.589980	4.276371	-2.408319	-4.380826	6.966574	7.174191	-7.174482	6.965253	-6.964787	-7.174969	7.175267	-6.964914	9.927589	5.105370	-0.122419	11.998695
0.360000	0.000190	0.000281	4.998059	0.108512	-2.592524	4.274799	-2.405679	-4.382223	6.963603	7.177084	-7.177391	6.962207	-6.961714	-7.177906	7.178221	-6.961848	9.925451	5.108391	-0.125914	11.998620
0.370000	0.000201	0.000297	4.997952	0.111540	-2.595066	4.273226	-2.403037	-4.383617	6.960633	7.179974	-7.180298	6.959159	-6.958639	-7.180841	7.181173	-6.958781	9.923310	5.111412	-0.129409	11.998544
0.380000	0.000211	0.000313	4.997841	0.114569	-2.597606	4.271650	-2.400394	-4.385008	6.957663	7.182861	-7.183202	6.956110	-6.955561	-7.183775	7.184125	-6.955711	9.921164	5.114434	-0.132904	11.998465
0.390000	0.000223	0.000330	4.997727	0.117598	-2.600145	4.270073	-2.397751	-4.386396	6.954694	7.185745	-7.186104	6.953060	-6.952482	-7.186707	7.187075	-6.952640	9.919015	5.117456	-0.136399	11.998384
0.400000	0.000234	0.000347	4.997611	0.120629	-2.602682	4.268493	-2.395106	-4.387782	6.951726	7.188626	-7.189003	6.950008	-6.949401	-7.189637	7.190024	-6.949567	9.916862	5.120479	-0.139893	11.998301
0.410000	0.000246	0.000364	4.997491	0.123660	-2.605217	4.266912	-2.392459	-4.389164	6.948759	7.191504	-7.191900	6.946955	-6.946318	-7.192565	7.192971	-6.946492	9.914706	5.123502	-0.143388	11.998217
0.420000	0.000258	0.000382	4.997369	0.126691	-2.607752	4.265328	-2.389812	-4.390544	6.945793	7.194379	-7.194794	6.943901	-6.943233	-7.195491	7.195918	-6.943415	9.912545	5.126526	-0.146882	11.998130
0.430000	0.000270	0.000400	4.997244	0.129724	-2.610284	4.263743	-2.387164	-4.391920	6.942827	7.197251	-7.197685	6.940846	-6.940146	-7.198416	7.198863	-6.940337	9.910381	5.129551	-0.150376	11.998041
0.440000	0.000282	0.000419	4.997115	0.132757	-2.612815	4.262155	-2.384514	-4.393294	6.939862	7.200120	-7.200574	6.937790	-6.937057	-7.201339	7.201806	-6.937256	9.908213	5.132576	-0.153870	11.997949
0.450000	0.000295	0.000438	4.996984	0.135791	-2.615344	4.260566	-2.381863	-4.394665	6.936898	7.202986	-7.203461	6.934732	-6.933966	-7.204260	7.204749	-6.934174	9.906041	5.135602	-0.157364	11.997856
0.460000	0.000308	0.000457	4.996850	0.138826	-2.617872	4.258975	-2.379211	-4.396033	6.933935	7.205849	-7.206345	6.931672	-6.930873	-7.207180	7.207690	-6.931090	9.903865	5.138628	-0.160857	11.997761
0.470000	0.000321	0.000477	4.996713	0.141861	-2.620399	4.257382	-2.376558	-4.397398	6.930973	7.208709	-7.209226	6.928612	-6.927777	-7.210097	7.210630	-6.928005	9.901685	5.141654	-0.164351	11.997664
0.480000	0.000335	0.000498	4.996573	0.144897	-2.622923	4.255787	-2.373904	-4.398760	6.928011	7.211566	-7.212105	6.925550	-6.924680	-7.213013	7.213568	-6.924917	9.899502	5.144682	-0.167844	11.997564
0.490000	0.000349	0.000518	4.996431	0.147934	-2.625447	4.254189	-2.371249	-4.400120	6.925050	7.214421	-7.214981	6.922487	-6.921581	-7.215927	7.216505	-6.921828	9.897315	5.147709	-0.171337	11.997463
0.500000	0.000363	0.000539	4.996285	0.150971	-2.627968	4.252590	-2.368592	-4.401476	6.922090	7.217272	-7.217855	6.919423	-6.918480	-7.218840	7.219441	-6.918736	9.895124	5.150738	-0.174830	11.997360
0.510000	0.000378	0.000561	4.996136	0.154009	-2.630488	4.250989	-2.365935	-4.402829	6.919131	7.220120	-7.220726	6.916358	-6.915377	-7.221750	7.222376	-6.915643	9.892929	5.153766	-0.178323	11.997254
0.520000	0.000393	0.000583	4.995985	0.157048	-2.633007	4.249386	-2.363276	-4.404180	6.916173	7.222965	-7.223595	6.913291	-6.912272	-7.224659	7.225309	-6.912549	9.890730	5.156796	-0.181816	11.997146
0.530000	0.000408	0.000606	4.995831	0.160088	-2.635524	4.247781	-2.360616	-4.405528	6.913215	7.225808	-7.226461	6.910223	-6.909164	-7.227566	7.228241	-6.909452	9.888528	5.159825	-0.185308	11.997037
0.540000	0.000423	0.000629	4.995673	0.163128	-2.638039	4.246174	-2.357956	-4.406873	6.910258	7.228647	-7.229325	6.907154	-6.906055	-7.230472	7.231172	-6.906354	9.886322	5.162856	-0.188800	11.996925
0.550000	0.000438	0.000652	4.995513	0.166169	-2.640553	4.244565	-2.355294	-4.408214	6.907302	7.231484	-7.232186	6.904083	-6.902944	-7.233375	7.234101	-6.903253	9.884112	5.165887	-0.192293	11.996811
0.560000	0.000454	0.000676	4.995350	0.169211	-2.643065	4.242955	-2.352630	-4.409553	6.904347	7.234317	-7.235044	6.901011	-6.899831	-7.236277	7.237029	-6.900151	9.881898	5.168918	-0.195785	11.996695
0.570000	0.000471	0.000700	4.995184	0.172254	-2.645576	4.241342	-2.349966	-4.410890	6.901393	7.237148	-7.237900	6.897938	-6.896716	-7.239177	7.239956	-6.897048	9.879680	5.171950	-0.199276	11.996577
0.580000	0.000487	0.000724	4.995015	0.175297	-2.648085	4.239727	-2.347301	-4.412223	6.898439	7.239975	-7.240754	6.894864	-6.893599	-7.242075	7.242881	-6.893942	9.877459	5.174982	-0.202768	11.996457
0.590000	0.000504	0.000750	4.994843	0.178341	-2.650592	4.238110	-2.344634	-4.413553	6.895486	7.242800	-7.243605	6.891788	-6.890480	-7.244971	7.245806	-6.890834	9.875233	5.178015	-0.206260	11.996335
0.600000	0.000521	0.000775	4.994668	0.181385	-2.653098	4.236492	-2.341967	-4.414880	6.892534	7.245621	-7.246453	6.888712	-6.887358	-7.247866	7.248728	-6.887725	9.873004	5.181049	-0.209751	11.996211
0.610000	0.000538	0.000801	4.994490	0.184431	-2.655603	4.234871	-2.339298	-4.416205	6.889583	7.248440	-7.249299	6.885633	-6.884235	-7.250759	7.251650	-6.884614	9.870772	5.184083	-0.213242	11.996085
0.620000	0.000556	0.000827	4.994310	0.187477	-2.658105	4.233249	-2.336628	-4.417526	6.886632	7.251256	-7.252142	6.882554	-6.881110	-7.253650	7.254570	-6.881501	9.868535	5.187117	-0.216733	11.995957
0.630000	0.000574	0.000854	4.994126	0.190523	-2.660607	4.231624	-2.333957	-4.418845	6.883683	7.254068	-7.254983	6.879473	-6.877983	-7.256539	7.257489	-6.878387	9.866294	5.190152	-0.220224	11.995826
0.640000	0.000592	0.000881	4.993940	0.193571	-2.663106	4.229998	-2.331285	-4.420161	6.880734	7.256878	-7.257821	6.876392	-6.874854	-7.259427	7.260407	-6.875270	9.864050	5.193187	-0.223714	11.995694
0.650000	0.000610	0.000909	4.993750	0.196619	-2.665604	4.228369	-2.328612	-4.421474	6.877786	7.259685	-7.260657	6.873308	-6.871723	-7.262312	7.263323	-6.872152	9.861802	5.196223	-0.227205	11.995559
0.660000	0.000629	0.000937	4.993558	0.199668	-2.668101	4.226739	-2.325938	-4.422784	6.874838	7.262489	-7.263490	6.870224	-6.868590	-7.265196	7.266238	-6.869032	9.859550	5.199260	-0.230695	11.995423
0.670000	0.000648	0.000965	4.993363	0.202717	-2.670596	4.225107	-2.323263	-4.424091	6.871892	7.265290	-7.266320	6.867138	-6.865455	-7.268079	7.269152	-6.865910	9.857294	5.202297	-0.234185	11.995284
0.680000	0.000667	0.000994	4.993165	0.205767	-2.673089	4.223472	-2.320586	-4.425395	6.868946	7.268087	-7.269148	6.864051	-6.862318	-7.270959	7.272064	-6.862787	9.855035	5.205334	-0.237675	11.995144
0.690000	0.000687	0.001024	4.992964	0.208818	-2.675581	4.221836	-2.317909	-4.426696	6.866001	7.270882	-7.271974	6.860963	-6.859179	-7.273838	7.274975	-6.859661	9.852772	5.208372	-0.241165	11.995001
0.700000	0.000706	0.001053	4.992760	0.211870	-2.678071	4.220198	-2.315230	-4.427994	6.863057	7.273674	-7.274797	6.857874	-6.856037	-7.276714	7.277885	-6.856534	9.850505	5.211411	-0.244654	11.994856
0.710000	0.000726	0.001084	4.992553	0.214922	-2.680559	4.218558	-2.312550	-4.429289	6.860114	7.276463	-7.277617	6.854783	-6.852894	-7.279590	7.280793	-6.853405	9.848234	5.214449	-0.248144	11.994709
0.720000	0.000747	0.001114	4.992343	0.217975	-2.683046	4.216916	-2.309869	-4.430582	6.857171	7.279249	-7.280435	6.851691	-6.849749	-7.282463	7.283700	-6.850274	9.845959	5.217489	-0.251633	11.994560
0.730000	0.000768	0.001145	4.992130	0.221028	-2.685532	4.215272	-2.307187	-4.431871	6.854230	7.282032	-7.283250	6.848598	-6.846602	-7.285334	7.286606	-6.847141	9.843681	5.220529	-0.255122	11.994409
0.740000	0.000788	0.001177	4.991915	0.224082	-2.688015	4.213626	-2.304504	-4.433158	6.851289	7.284812	-7.286063	6.845504	-6.843453	-7.288204	7.289511	-6.844007	9.841398	5.223569	-0.258611	11.994256
0.750000	0.000810	0.001209	4.991696	0.227137	-2.690498	4.211979	-2.301820	-4.434441	6.848349	7.287590	-7.288873	6.842408	-6.840302	-7.291072	7.292414	-6.840871	9.839112	5.226610	-0.262099	11.994101
0.760000	0.000831	0.001241	4.991475	0.230193	-2.692978	4.210329	-2.299135	-4.435722	6.845409	7.290364	-7.291680	6.839311	-6.837150	-7.293938	7.295316	-6.837733	9.836822	5.229651	-0.265588	11.993944
0.770000	0.000853	0.001274	4.991250	0.233249	-2.695457	4.208677	-2.296449	-4.437000	6.842471	7.293135	-7.294486	6.836213	-6.833995	-7.296802	7.298216	-6.834593	9.834529	5.232693	-0.269076	11.993785
0.780000	0.000875	0.001307	4.991023	0.236306	-2.697934	4.207024	-2.293762	-4.438275	6.839533	7.295903	-7.297288	6.833114	-6.830838	-7.299665	7.301115	-6.831451	9.832231	5.235736	-0.272564	11.993624
0.790000	0.000897	0.001341	4.990793	0.239364	-2.700410	4.205368	-2.291073	-4.439547	6.836596	7.298668	-7.300088	6.830013	-6.827679	-7.302526	7.304013	-6.828308	9.829930	5.238778	-0.276052	11.993460
0.800000	0.000920	0.001375	4.990560	0.242422	-2.702884	4.203711	-2.288384	-4.440816	6.833660	7.301431	-7.302885	6.826911	-6.824518	-7.305385	7.306910	-6.825163	9.827625	5.241822	-0.279540	11.993295
0.810000	0.000943	0.001409	4.990324	0.245481	-2.705357	4.202051	-2.285693	-4.442082	6.830725	7.304190	-7.305680	6.823808	-6.821355	-7.308242	7.309805	-6.822016	9.825316	5.244866	-0.283027	11.993127
0.820000	0.000966	0.001444	4.990085	0.248541	-2.707828	4.200390	-2.283001	-4.443345	6.827790	7.306946	-7.308472	6.820704	-6.818190	-7.311097	7.312699	-6.818867	9.823003	5.247910	-0.286515	11.992958
0.830000	0.000989	0.001479	4.989843	0.251601	-2.710297	4.198727	-2.280309	-4.444605	6.824856	7.309700	-7.311262	6.817598	-6.815024	-7.313951	7.315591	-6.815717	9.820687	5.250955	-0.290002	11.992786
0.840000	0.001013	0.001515	4.989598	0.254662	-2.712765	4.197061	-2.277615	-4.445863	6.821923	7.312450	-7.314049	6.814491	-6.811855	-7.316803	7.318482	-6.812564	9.818367	5.254000	-0.293489	11.992613
0.850000	0.001037	0.001551	4.989351	0.257724	-2.715231	4.195394	-2.274920	-4.447117	6.818991	7.315198	-7.316834	6.811383	-6.808684	-7.319653	7.321372	-6.809410	9.816042	5.257045	-0.296976	11.992437
0.860000	0.001062	0.001588	4.989100	0.260786	-2.717696	4.193725	-2.272224	-4.448368	6.816060	7.317942	-7.319616	6.808273	-6.805511	-7.322501	7.324261	-6.806255	9.813715	5.260092	-0.300462	11.992259
0.870000	0.001086	0.001625	4.988847	0.263849	-2.720159	4.192054	-2.269527	-4.449617	6.813129	7.320684	-7.322396	6.805163	-6.802337	-7.325348	7.327148	-6.803097	9.811383	5.263138	-0.303948	11.992079
0.880000	0.001111	0.001663	4.988590	0.266913	-2.722620	4.190381	-2.266829	-4.450862	6.810199	7.323422	-7.325172	6.802051	-6.799160	-7.328192	7.330034	-6.799937	9.809047	5.266185	-0.307435	11.991897
0.890000	0.001136	0.001701	4.988331	0.269977	-2.725080	4.188707	-2.264130	-4.452105	6.807271	7.326158	-7.327947	6.798938	-6.795981	-7.331035	7.332919	-6.796776	9.806708	5.269233	-0.310921	11.991713
0.900000	0.001161	0.001739	4.988069	0.273042	-2.727538	4.187030	-2.261429	-4.453345	6.804342	7.328891	-7.330719	6.795824	-6.792801	-7.333876	7.335802	-6.793613	9.804365	5.272281	-0.314406	11.991527
0.910000	0.001187	0.001778	4.987804	0.276108	-2.729994	4.185351	-2.258728	-4.454581	6.801415	7.331620	-7.333488	6.792708	-6.789618	-7.336716	7.338684	-6.790448	9.802018	5.275329	-0.317892	11.991339
0.920000	0.001213	0.001817	4.987535	0.279174	-2.732449	4.183671	-2.256026	-4.455815	6.798488	7.334347	-7.336255	6.789591	-6.786434	-7.339553	7.341564	-6.787282	9.799668	5.278378	-0.321377	11.991149
0.930000	0.001239	0.001857	4.987264	0.282241	-2.734902	4.181988	-2.253322	-4.457046	6.795563	7.337071	-7.339019	6.786473	-6.783247	-7.342389	7.344444	-6.784113	9.797313	5.281428	-0.324862	11.990957
0.940000	0.001266	0.001897	4.986991	0.285309	-2.737354	4.180304	-2.250618	-4.458274	6.792638	7.339792	-7.341780	6.783354	-6.780059	-7.345223	7.347322	-6.780943	9.794955	5.284478	-0.328347	11.990763
0.950000	0.001293	0.001937	4.986714	0.288377	-2.739804	4.178617	-2.247912	-4.459499	6.789714	7.342510	-7.344539	6.780233	-6.776868	-7.348055	7.350198	-6.777771	9.792593	5.287528	-0.331832	11.990566
0.960000	0.001320	0.001978	4.986434	0.291446	-2.742252	4.176929	-2.245206	-4.460721	6.786790	7.345225	-7.347296	6.777112	-6.773676	-7.350885	7.353073	-6.774598	9.790227	5.290579	-0.335317	11.990368
0.970000	0.001347	0.002020	4.986151	0.294515	-2.744699	4.175239	-2.242498	-4.461940	6.783868	7.347936	-7.350050	6.773989	-6.770482	-7.353713	7.355947	-6.771422	9.787857	5.293630	-0.338801	11.990167
0.980000	0.001375	0.002062	4.985866	0.297586	-2.747144	4.173547	-2.239789	-4.463156	6.780946	7.350645	-7.352801	6.770864	-6.767285	-7.356540	7.358820	-6.768245	9.785484	5.296682	-0.342285	11.989965
0.990000	0.001403	0.002104	4.985577	0.300656	-2.749587	4.171853	-2.237079	-4.464369	6.778025	7.353351	-7.355550	6.767739	-6.764087	-7.359365	7.361691	-6.765066	9.783107	5.299734	-0.345769	11.989760
1.000000	0.001431	0.002147	4.985286	0.303728	-2.752029	4.170157	-2.234369	-4.465580	6.775105	7.356054	-7.358296	6.764612	-6.760887	-7.362188	7.364561	-6.761885	9.780726	5.302787	-0.349253	11.989554
1.010000	0.001459	0.002190	4.984992	0.306800	-2.754470	4.168459	-2.231657	-4.466787	6.772185	7.358754	-7.361040	6.761484	-6.757685	-7.365009	7.367430	-6.758702	9.778341	5.305840	-0.352737	11.989345
1.020000	0.001488	0.002233	4.984695	0.309873	-2.756908	4.166759	-2.228944	-4.467991	6.769267	7.361452	-7.363781	6.758355	-6.754480	-7.367829	7.370297	-6.755518	9.775952	5.308893	-0.356220	11.989134
1.030000	0.001517	0.002277	4.984395	0.312946	-2.759345	4.165058	-2.226230	-4.469193	6.766349	7.364146	-7.366519	6.755225	-6.751274	-7.370647	7.373163	-6.752332	9.773560	5.311947	-0.359703	11.988921
1.040000	0.001546	0.002322	4.984092	0.316020	-2.761780	4.163354	-2.223515	-4.470391	6.763432	7.366837	-7.369255	6.752093	-6.748066	-7.373463	7.376027	-6.749144	9.771163	5.315002	-0.363186	11.988707
1.050000	0.001576	0.002367	4.983786	0.319095	-2.764214	4.161649	-2.220799	-4.471587	6.760516	7.369525	-7.371988	6.748960	-6.744856	-7.376277	7.378891	-6.745954	9.768763	5.318056	-0.366669	11.988490
1.060000	0.001606	0.002412	4.983477	0.322170	-2.766646	4.159941	-2.218082	-4.472779	6.757601	7.372210	-7.374719	6.745826	-6.741644	-7.379089	7.381752	-6.742763	9.766360	5.321112	-0.370151	11.988271
1.070000	0.001636	0.002458	4.983165	0.325246	-2.769077	4.158232	-2.215364	-4.473969	6.754686	7.374892	-7.377447	6.742691	-6.738430	-7.381899	7.384613	-6.739570	9.763952	5.324167	-0.373633	11.988050
1.080000	0.001666	0.002504	4.982850	0.328323	-2.771505	4.156521	-2.212644	-4.475155	6.751772	7.377572	-7.380173	6.739555	-6.735214	-7.384708	7.387472	-6.736375	9.761541	5.327224	-0.377116	11.987827
1.090000	0.001697	0.002550	4.982533	0.331400	-2.773933	4.154808	-2.209924	-4.476339	6.748859	7.380248	-7.382896	6.736417	-6.731996	-7.387515	7.390330	-6.733178	9.759125	5.330280	-0.380597	11.987601
1.100000	0.001728	0.002597	4.982212	0.334478	-2.776358	4.153093	-2.207203	-4.477520	6.745947	7.382921	-7.385617	6.733278	-6.728777	-7.390320	7.393186	-6.729979	9.756706	5.333337	-0.384079	11.987374
1.110000	0.001759	0.002645	4.981889	0.337556	-2.778782	4.151376	-2.204481	-4.478697	6.743036	7.385592	-7.388335	6.730138	-6.725555	-7.393123	7.396042	-6.726779	9.754284	5.336395	-0.387560	11.987145
1.120000	0.001791	0.002693	4.981562	0.340636	-2.781204	4.149657	-2.201757	-4.479872	6.740125	7.388259	-7.391050	6.726996	-6.722331	-7.395925	7.398895	-6.723577	9.751857	5.339453	-0.391042	11.986914
1.130000	0.001822	0.002741	4.981233	0.343715	-2.783625	4.147937	-2.199033	-4.481044	6.737216	7.390924	-7.393763	6.723854	-6.719105	-7.398724	7.401748	-6.720373	9.749427	5.342511	-0.394523	11.986680
1.140000	0.001854	0.002790	4.980901	0.346796	-2.786044	4.146214	-2.196308	-4.482213	6.734307	7.393585	-7.396473	6.720710	-6.715878	-7.401522	7.404599	-6.717167	9.746992	5.345570	-0.398003	11.986445
1.150000	0.001887	0.002839	4.980566	0.349877	-2.788461	4.144489	-2.193581	-4.483379	6.731399	7.396244	-7.399181	6.717565	-6.712648	-7.404318	7.407449	-6.713960	9.744554	5.348629	-0.401484	11.986207
1.160000	0.001919	0.002889	4.980228	0.352958	-2.790876	4.142763	-2.190854	-4.484542	6.728491	7.398899	-7.401886	6.714418	-6.709417	-7.407112	7.410297	-6.710751	9.742113	5.351689	-0.404964	11.985968
1.170000	0.001952	0.002939	4.979887	0.356041	-2.793290	4.141035	-2.188126	-4.485702	6.725585	7.401552	-7.404588	6.711271	-6.706183	-7.409905	7.413144	-6.707540	9.739667	5.354749	-0.408444	11.985726
1.180000	0.001985	0.002989	4.979543	0.359124	-2.795703	4.139305	-2.185396	-4.486859	6.722679	7.404202	-7.407288	6.708122	-6.702948	-7.412695	7.415990	-6.704327	9.737218	5.357810	-0.411924	11.985482
1.190000	0.002019	0.003040	4.979196	0.362207	-2.798113	4.137573	-2.182666	-4.488013	6.719774	7.406848	-7.409985	6.704972	-6.699711	-7.415484	7.418834	-6.701113	9.734765	5.360871	-0.415404	11.985237
1.200000	0.002052	0.003092	4.978847	0.365291	-2.800522	4.135839	-2.179934	-4.489164	6.716870	7.409492	-7.412680	6.701821	-6.696471	-7.418271	7.421677	-6.697896	9.732308	5.363932	-0.418883	11.984989
1.210000	0.002086	0.003144	4.978494	0.368376	-2.802930	4.134103	-2.177202	-4.490312	6.713967	7.412133	-7.415372	6.698669	-6.693230	-7.421056	7.424519	-6.694678	9.729847	5.366994	-0.422363	11.984739
1.220000	0.002121	0.003196	4.978139	0.371461	-2.805335	4.132365	-2.174468	-4.491457	6.711065	7.414770	-7.418062	6.695515	-6.689987	-7.423839	7.427359	-6.691459	9.727382	5.370056	-0.425842	11.984487
